timestamp,past_corr,current_corr
2018-10-19 00:00:00, 0.8603000000000001, 0.84
2018-10-22 00:00:00, 0.8592000000000002, 0.98
2018-10-23 00:00:00, 0.8620000000000002, 0.7
2018-10-24 00:00:00, 0.8601000000000001, 0.97
2018-10-25 00:00:00, 0.8606, 0.99
2018-10-26 00:00:00, 0.8615, 0.95
2018-10-29 00:00:00, 0.8614000000000002, 0.93
2018-10-30 00:00:00, 0.8635, 0.64
2018-10-31 00:00:00, 0.8628, 0.89
2018-11-01 00:00:00, 0.8635000000000003, 0.85
2018-11-02 00:00:00, 0.8632000000000002, 0.81
2018-11-05 00:00:00, 0.8635000000000003, 0.96
2018-11-06 00:00:00, 0.8636000000000001, 0.91
2018-11-07 00:00:00, 0.8647000000000001, 0.91
2018-11-08 00:00:00, 0.8657000000000002, 0.53
2018-11-09 00:00:00, 0.8637999999999999, 0.82
2018-11-12 00:00:00, 0.8661, 0.93
2018-11-13 00:00:00, 0.8683999999999997, 0.62
2018-11-14 00:00:00, 0.8667999999999999, 0.76
2018-11-15 00:00:00, 0.8654, 0.85
2018-11-16 00:00:00, 0.8676999999999998, 0.65
2018-11-19 00:00:00, 0.8648000000000002, 0.82
2018-11-20 00:00:00, 0.8668, 0.63
2018-11-21 00:00:00, 0.8674999999999998, 0.81
2018-11-23 00:00:00, 0.8669000000000002, 0.53
2018-11-26 00:00:00, 0.8644000000000002, 0.83
2018-11-27 00:00:00, 0.8639000000000001, 0.75
2018-11-28 00:00:00, 0.8626, 0.75
2018-11-29 00:00:00, 0.8603000000000001, 0.68
2018-11-30 00:00:00, 0.8583000000000002, 0.9
2018-12-03 00:00:00, 0.8583000000000002, 0.77
2018-12-04 00:00:00, 0.8593999999999999, 0.89
2018-12-06 00:00:00, 0.8618000000000001, 0.75
2018-12-07 00:00:00, 0.8611000000000001, 0.91
2018-12-10 00:00:00, 0.8637999999999999, 0.74
2018-12-11 00:00:00, 0.862, 0.66
2018-12-12 00:00:00, 0.8604, 0.82
2018-12-13 00:00:00, 0.8603000000000001, 0.88
2018-12-14 00:00:00, 0.8608000000000001, 0.76
2018-12-17 00:00:00, 0.8623000000000001, 0.9
2018-12-18 00:00:00, 0.8647000000000001, 0.78
2018-12-19 00:00:00, 0.8648, 0.84
2018-12-20 00:00:00, 0.8660000000000001, 0.72
2018-12-21 00:00:00, 0.8665999999999998, 0.93
2018-12-24 00:00:00, 0.8680999999999998, 1.0
2018-12-26 00:00:00, 0.8689999999999998, 1.0
2018-12-27 00:00:00, 0.8720999999999998, 0.9
2018-12-28 00:00:00, 0.8735999999999997, 0.69
2018-12-31 00:00:00, 0.8756999999999998, 0.83
2019-01-02 00:00:00, 0.8761999999999998, 0.89
2019-01-03 00:00:00, 0.8770999999999998, 0.82
2019-01-04 00:00:00, 0.8769999999999998, 0.98
2019-01-07 00:00:00, 0.8780999999999999, 0.66
2019-01-08 00:00:00, 0.8772999999999997, 0.73
2019-01-09 00:00:00, 0.8764999999999997, 0.89
2019-01-10 00:00:00, 0.8759999999999997, 0.79
2019-01-11 00:00:00, 0.8754999999999997, 0.74
2019-01-14 00:00:00, 0.8745999999999998, 0.87
2019-01-15 00:00:00, 0.8759999999999997, 0.9
2019-01-16 00:00:00, 0.8758999999999998, 0.9
2019-01-17 00:00:00, 0.8756999999999997, 0.9
2019-01-18 00:00:00, 0.8766999999999997, 0.87
2019-01-22 00:00:00, 0.8771, 0.81
2019-01-23 00:00:00, 0.8762000000000001, 0.71
2019-01-24 00:00:00, 0.8765, 0.77
2019-01-25 00:00:00, 0.8769999999999999, 0.89
2019-01-28 00:00:00, 0.8774, 0.68
2019-01-29 00:00:00, 0.8771999999999998, 0.77
2019-01-30 00:00:00, 0.8759999999999998, 0.86
2019-01-31 00:00:00, 0.8761999999999998, 0.78
2019-02-01 00:00:00, 0.8752999999999997, 0.77
2019-02-04 00:00:00, 0.8747999999999998, 0.72
2019-02-05 00:00:00, 0.8751999999999999, 0.57
2019-02-06 00:00:00, 0.8732999999999999, 0.63
2019-02-07 00:00:00, 0.8712999999999996, 0.88
2019-02-08 00:00:00, 0.8714999999999997, 0.75
2019-02-11 00:00:00, 0.8705999999999997, 0.61
2019-02-12 00:00:00, 0.8698999999999998, 0.84
2019-02-13 00:00:00, 0.8695999999999998, 0.71
2019-02-14 00:00:00, 0.8676999999999998, 0.71
2019-02-15 00:00:00, 0.8656999999999998, 0.84
2019-02-19 00:00:00, 0.8672999999999998, 0.63
2019-02-20 00:00:00, 0.8649999999999998, 0.78
2019-02-21 00:00:00, 0.8646999999999998, 0.82
2019-02-22 00:00:00, 0.8646999999999997, 0.78
2019-02-25 00:00:00, 0.8655999999999997, 0.69
2019-02-26 00:00:00, 0.8650999999999998, 0.66
2019-02-27 00:00:00, 0.8648999999999998, 0.78
2019-02-28 00:00:00, 0.8648999999999998, 0.67
2019-03-01 00:00:00, 0.8638999999999999, 0.75
2019-03-04 00:00:00, 0.8620000000000002, 0.81
2019-03-05 00:00:00, 0.862, 0.76
2019-03-06 00:00:00, 0.8606999999999999, 0.78
2019-03-07 00:00:00, 0.8610000000000002, 0.84
